joueur,nationalite,position,equipe,age,annee_naissance,matchs,titularisations,minutes,minutes_90,buts,passes_decisives,buts_passes_decisives,buts_hors_penaltys,penaltys_marques,penaltys_tentes,cartons_jaunes,cartons_rouges,xg,npxg,xa,npxg_xa,progressions_balle,passes_progressives,passes_progressives_recues,buts_90,passes_decisives_90,buts_passes_decisives_90,buts_hors_penaltys_90,buts_passes_decisives_penaltys_90,xg_90,xa_90,xg_xa_90,npxg_90,npxg_xa_90
Nicolò Cambiaghi,ITA,AT,Bologna,24.0,2000,10.0,2.0,309.0,3.4,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,1.7,2.0,23.0,15.0,27.0,0.29,0.87,1.17,0.29,1.17,0.08,0.49,0.57,0.08,0.57
Andrea Cambiaso,ITA,"DF,AT",Juventus,25.0,2000,26.0,20.0,1815.0,20.2,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.5,0.5,2.2,2.7,70.0,96.0,94.0,0.1,0.05,0.15,0.1,0.15,0.02,0.11,0.14,0.02,0.14
Thomas Campaniello,ITA,AT,Empoli,17.0,2008,2.0,0.0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.91,0.0,1.91,1.91,1.91
Matteo Cancellieri,ITA,"AT,MT",Parma,23.0,2002,26.0,19.0,1421.0,15.8,3.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,2.7,2.7,0.7,3.4,40.0,24.0,79.0,0.19,0.0,0.19,0.19,0.19,0.17,0.04,0.21,0.17,0.21
Fali Candé,GNB,DF,Venezia,27.0,1998,9.0,9.0,810.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.5,0.8,2.0,25.0,0.0,0.0,0.11,0.11,0.0,0.11,0.04,0.05,0.09,0.04,0.09
Antonio Candela,ITA,DF,Venezia,24.0,2000,14.0,12.0,1008.0,11.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.8,1.2,12.0,27.0,25.0,0.0,0.09,0.09,0.0,0.09,0.03,0.07,0.11,0.03,0.11
Gianluca Caprari,ITA,"MT,AT",Monza,31.0,1993,26.0,12.0,1091.0,12.1,2.0,1.0,3.0,0.0,2.0,2.0,3.0,0.0,2.5,1.0,1.5,2.5,28.0,54.0,76.0,0.16,0.08,0.25,0.0,0.08,0.21,0.13,0.33,0.08,0.21
Elia Caprile,ITA,GB,Cagliari,23.0,2001,11.0,11.0,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elia Caprile,ITA,GB,Napoli,23.0,2001,4.0,3.0,325.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francesco Caputo,ITA,AT,Empoli,37.0,1987,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maxence Caqueret,FRA,MT,Como,25.0,2000,10.0,8.0,615.0,6.8,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,1.0,1.1,8.0,37.0,19.0,0.0,0.29,0.29,0.0,0.29,0.02,0.15,0.17,0.02,0.17
Andrea Carboni,ITA,DF,Monza,24.0,2001,20.0,19.0,1666.0,18.5,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.3,0.5,7.0,42.0,22.0,0.0,0.05,0.05,0.0,0.05,0.01,0.02,0.03,0.01,0.03
Franco Carboni,ITA,DF,Venezia,21.0,2003,7.0,2.0,181.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05
Marco Carnesecchi,ITA,GB,Atalanta,24.0,2000,27.0,27.0,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Cesare Casadei,ITA,MT,Torino,22.0,2003,6.0,5.0,415.0,4.6,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.1,0.7,5.0,14.0,3.0,0.22,0.22,0.43,0.22,0.43,0.14,0.02,0.16,0.14,0.16
Nicolò Casale,ITA,DF,Bologna,27.0,1998,12.0,7.0,689.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.4,2.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06
Nicolò Casale,ITA,DF,Lazio,27.0,1998,2.0,2.0,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Federico Cassa,ITA,"MT,AT",Atalanta,19.0,2006,2.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valentín Castellanos,ARG,AT,Lazio,26.0,1998,22.0,21.0,1774.0,19.7,9.0,3.0,12.0,7.0,2.0,3.0,6.0,1.0,12.1,10.0,2.5,12.5,23.0,49.0,119.0,0.46,0.15,0.61,0.36,0.51,0.62,0.13,0.74,0.51,0.63
Santiago Castro,ARG,AT,Bologna,20.0,2004,29.0,25.0,2117.0,23.5,8.0,4.0,12.0,8.0,0.0,1.0,5.0,0.0,7.0,6.2,2.3,8.6,15.0,36.0,123.0,0.34,0.17,0.51,0.34,0.51,0.3,0.1,0.4,0.26,0.36
Gaetano Castrovilli,ITA,MT,Monza,28.0,1997,6.0,3.0,275.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.5,8.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.07,0.08,0.15,0.07,0.15
Gaetano Castrovilli,ITA,"MT,AT",Lazio,28.0,1997,9.0,1.0,148.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.8,5.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.05,0.44,0.49,0.05,0.49
Danilo Cataldi,ITA,MT,Fiorentina,30.0,1994,21.0,19.0,1400.0,15.6,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6,1.6,17.0,75.0,11.0,0.19,0.0,0.19,0.19,0.19,0.07,0.04,0.11,0.07,0.11
Zeki Çelik,TUR,DF,Roma,28.0,1997,23.0,19.0,1570.0,17.4,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,1.3,1.7,19.0,66.0,66.0,0.0,0.11,0.11,0.0,0.11,0.03,0.07,0.1,0.03,0.1
Alberto Cerri,ITA,AT,Como,28.0,1996,5.0,0.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,1.05,1.05,1.05
Gabriel Charpentier,CGO,AT,Parma,25.0,1999,10.0,0.0,271.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.3,1.3,0.9,2.3,6.0,7.0,16.0,0.33,0.66,1.0,0.33,1.0,0.44,0.31,0.75,0.44,0.75
Walid Cheddira,MAR,AT,Napoli,27.0,1998,1.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2
Leandro Chichizola,ARG,GB,Parma,35.0,1990,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuel Chukwueze,NGA,"AT,MT",Milan,25.0,1999,22.0,9.0,835.0,9.3,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.5,2.5,2.3,4.8,44.0,28.0,108.0,0.32,0.0,0.32,0.32,0.32,0.27,0.25,0.52,0.27,0.52
Aaron Ciammaglichella,ITA,MT,Torino,20.0,2005,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alessandro Circati,AUS,DF,Parma,21.0,2003,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alphadjo Cissè,ITA,"AT,MT",Hellas Verona,18.0,2006,2.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.46,0.46
Patrick Ciurria,ITA,"MT,DF",Monza,30.0,1995,13.0,9.0,802.0,8.9,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,1.7,2.4,15.0,18.0,35.0,0.11,0.11,0.22,0.11,0.22,0.09,0.19,0.27,0.09,0.27
Saúl Coco,EQG,DF,Torino,26.0,1999,27.0,27.0,2430.0,27.0,2.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,1.0,15.0,63.0,3.0,0.07,0.0,0.07,0.07,0.07,0.04,0.0,0.04,0.04,0.04
Lorenzo Colombo,ITA,"AT,MT",Empoli,23.0,2002,30.0,24.0,1954.0,21.7,5.0,2.0,7.0,4.0,1.0,1.0,3.0,0.0,5.5,4.8,2.8,7.6,23.0,36.0,102.0,0.23,0.09,0.32,0.18,0.28,0.26,0.13,0.38,0.22,0.35
Andrea Colpani,ITA,"AT,MT",Fiorentina,25.0,1999,22.0,18.0,1414.0,15.7,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,2.7,2.7,1.3,3.9,37.0,56.0,126.0,0.13,0.06,0.19,0.13,0.19,0.17,0.08,0.25,0.17,0.25
Florinel Coman,ROU,"AT,MT",Cagliari,26.0,1998,5.0,1.0,134.0,1.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,3.0,3.0,13.0,0.67,0.0,0.67,0.67,0.67,0.08,0.0,0.08,0.08,0.08
Pietro Comuzzo,ITA,DF,Fiorentina,20.0,2005,26.0,21.0,1923.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.4,0.4,0.5,0.9,6.0,57.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
Francisco Conceição,POR,"AT,MT",Juventus,22.0,2002,20.0,10.0,1052.0,11.7,3.0,3.0,6.0,3.0,0.0,0.0,5.0,1.0,1.6,1.6,4.0,5.7,73.0,25.0,120.0,0.26,0.26,0.51,0.26,0.51,0.14,0.35,0.49,0.14,0.49
Diego Coppola,ITA,DF,Hellas Verona,21.0,2003,26.0,25.0,2207.0,24.5,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.5,0.5,0.1,0.6,4.0,40.0,2.0,0.04,0.0,0.04,0.04,0.04,0.02,0.0,0.02,0.02,0.02
Maxwel Cornet,CIV,"AT,MT",Genoa,28.0,1996,6.0,2.0,237.0,2.6,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,1.6,8.0,4.0,26.0,0.76,0.38,1.14,0.76,1.14,0.39,0.23,0.61,0.39,0.61
Joaquín Correa,ARG,"AT,MT",Inter,30.0,1994,11.0,2.0,289.0,3.2,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1.4,2.3,7.0,18.0,19.0,0.31,0.62,0.93,0.31,0.93,0.27,0.44,0.71,0.27,0.71
Alberto costa,POR,DF,Juventus,21.0,2003,3.0,0.0,99.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,4.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
Lassana Coulibaly,MLI,MT,Lecce,28.0,1996,30.0,22.0,2029.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.5,0.7,10.0,70.0,26.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
Woyo Coulibaly,FRA,DF,Parma,25.0,1999,14.0,12.0,1084.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.9,1.1,36.0,41.0,23.0,0.0,0.08,0.08,0.0,0.08,0.01,0.08,0.09,0.01,0.09
Bryan Cristante,ITA,MT,Roma,30.0,1995,22.0,16.0,1426.0,15.8,2.0,2.0,4.0,2.0,0.0,0.0,6.0,0.0,1.1,1.1,1.0,2.1,18.0,112.0,26.0,0.13,0.13,0.25,0.13,0.25,0.07,0.06,0.13,0.07,0.13
Domen Črnigoj,SVN,MT,Venezia,29.0,1995,8.0,1.0,136.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
Juan Cuadrado,COL,"DF,MT",Atalanta,36.0,1988,17.0,5.0,628.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.7,1.4,2.1,34.0,43.0,66.0,0.0,0.29,0.29,0.0,0.29,0.11,0.2,0.31,0.11,0.3
Patrick Cutrone,ITA,AT,Como,27.0,1998,28.0,21.0,1824.0,20.3,6.0,3.0,9.0,6.0,0.0,1.0,1.0,0.0,6.0,5.2,2.0,7.2,45.0,26.0,134.0,0.3,0.15,0.44,0.3,0.44,0.3,0.1,0.39,0.26,0.35
Wylan Cyprien,FRA,MT,Parma,30.0,1995,2.0,0.0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.63,0.63,0.63
Danilo D'Ambrosio,ITA,DF,Monza,36.0,1988,19.0,11.0,1016.0,11.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.5,0.5,0.4,0.9,10.0,32.0,16.0,0.0,0.09,0.09,0.0,0.09,0.04,0.04,0.08,0.04,0.08
Lucas Da Cunha,FRA,MT,Como,23.0,2001,28.0,22.0,1947.0,21.6,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,1.5,1.5,2.5,4.0,49.0,100.0,67.0,0.14,0.05,0.18,0.14,0.18,0.07,0.11,0.18,0.07,0.18
Samuel Dahl,SWE,"DF,MT",Roma,25.0,2000,2.0,0.0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thijs Dallinga,NED,"AT,MT",Bologna,24.0,2000,24.0,5.0,635.0,7.1,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.4,3.4,0.4,3.8,5.0,10.0,53.0,0.28,0.0,0.28,0.28,0.28,0.48,0.06,0.54,0.48,0.54
Maat Daniel Caprini,ITA,AT,Fiorentina,19.0,2006,2.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Flavius Daniliuc,AUT,DF,Hellas Verona,23.0,2001,16.0,8.0,904.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,8.0,34.0,8.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02
Danilo,BRA,DF,Juventus,33.0,1991,12.0,6.0,581.0,6.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.4,0.5,16.0,45.0,7.0,0.0,0.15,0.15,0.0,0.15,0.02,0.06,0.08,0.02,0.08
Matteo Darmian,ITA,DF,Inter,35.0,1989,22.0,14.0,1241.0,13.8,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,1.2,1.2,1.4,2.6,9.0,25.0,74.0,0.15,0.15,0.29,0.15,0.29,0.09,0.1,0.19,0.09,0.19
Juan David Cabal,COL,DF,Juventus,24.0,2001,7.0,6.0,460.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,14.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
Keinan Davis,ENG,AT,Udinese,27.0,1998,17.0,6.0,709.0,7.9,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.5,1.5,2.0,3.5,16.0,20.0,46.0,0.25,0.13,0.38,0.25,0.38,0.19,0.25,0.44,0.19,0.44
Paweł Dawidowicz,POL,DF,Hellas Verona,29.0,1995,20.0,18.0,1375.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.3,0.3,0.0,0.3,9.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Charles De Ketelaere,BEL,"MT,AT",Atalanta,24.0,2001,29.0,22.0,1762.0,19.6,5.0,5.0,10.0,5.0,0.0,0.0,1.0,0.0,5.1,5.1,5.3,10.4,90.0,113.0,176.0,0.26,0.26,0.51,0.26,0.51,0.26,0.27,0.53,0.26,0.53
Mattia De Sciglio,ITA,DF,Empoli,32.0,1992,16.0,7.0,769.0,8.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.8,4.0,18.0,7.0,0.12,0.0,0.12,0.12,0.12,0.07,0.02,0.09,0.07,0.09
Lorenzo De Silvestri,ITA,DF,Bologna,36.0,1988,14.0,10.0,768.0,8.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.3,0.9,4.0,32.0,20.0,0.12,0.0,0.12,0.12,0.12,0.07,0.03,0.1,0.07,0.1
Koni De Winter,BEL,DF,Genoa,22.0,2002,18.0,17.0,1539.0,17.1,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,1.7,1.7,0.2,1.9,8.0,46.0,8.0,0.18,0.0,0.18,0.18,0.18,0.1,0.01,0.11,0.1,0.11
Alessandro Deiola,ITA,MT,Cagliari,29.0,1995,22.0,13.0,1127.0,12.5,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.8,0.8,0.6,1.3,8.0,31.0,28.0,0.0,0.08,0.08,0.0,0.08,0.06,0.04,0.11,0.06,0.11
Enrico Del Prato,ITA,DF,Parma,25.0,1999,25.0,23.0,2137.0,23.7,4.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,1.9,1.9,1.2,3.0,8.0,64.0,17.0,0.17,0.0,0.17,0.17,0.17,0.08,0.05,0.13,0.08,0.13
Fisayo Dele-Bashiru,NGA,"MT,AT",Lazio,24.0,2001,16.0,9.0,709.0,7.9,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,1.3,19.0,22.0,45.0,0.38,0.0,0.38,0.38,0.38,0.12,0.04,0.16,0.12,0.16
Ali Dembélé,FRA,DF,Torino,21.0,2004,10.0,1.0,124.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
Michele Di Gregorio,ITA,GB,Juventus,27.0,1997,25.0,25.0,2250.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Giovanni Di Lorenzo,ITA,DF,Napoli,31.0,1993,30.0,30.0,2700.0,30.0,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,2.6,2.6,3.7,6.4,44.0,198.0,138.0,0.1,0.07,0.17,0.1,0.17,0.09,0.12,0.21,0.09,0.21
Boulaye Dia,SEN,"MT,AT",Lazio,28.0,1996,26.0,20.0,1612.0,17.9,7.0,3.0,10.0,7.0,0.0,0.0,2.0,0.0,4.9,4.9,3.1,8.1,16.0,37.0,76.0,0.39,0.17,0.56,0.39,0.56,0.28,0.17,0.45,0.28,0.45
Assane Diao,SEN,"AT,MT",Como,19.0,2005,12.0,11.0,990.0,11.0,5.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,2.1,2.1,0.3,2.4,41.0,32.0,93.0,0.45,0.0,0.45,0.45,0.45,0.19,0.03,0.22,0.19,0.22
Federico Dimarco,ITA,"DF,AT",Inter,27.0,1997,25.0,24.0,1778.0,19.8,4.0,6.0,10.0,4.0,0.0,0.0,2.0,0.0,2.7,2.7,5.1,7.8,34.0,70.0,198.0,0.2,0.3,0.51,0.2,0.51,0.14,0.26,0.4,0.14,0.4
Berat Djimsiti,ALB,DF,Atalanta,32.0,1993,27.0,25.0,2057.0,22.9,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,2.4,2.4,1.2,3.6,23.0,83.0,32.0,0.04,0.09,0.13,0.04,0.13,0.11,0.05,0.16,0.11,0.16
Dodô,BRA,DF,Fiorentina,26.0,1998,29.0,29.0,2575.0,28.6,0.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,0.8,0.8,2.8,3.7,111.0,104.0,145.0,0.0,0.1,0.1,0.0,0.1,0.03,0.1,0.13,0.03,0.13
Benjamín Domínguez,ARG,AT,Bologna,21.0,2003,17.0,13.0,973.0,10.8,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,2.3,44.0,26.0,101.0,0.28,0.18,0.46,0.28,0.46,0.18,0.04,0.22,0.18,0.22
Patrick Dorgu,DEN,"DF,AT",Lecce,20.0,2004,21.0,21.0,1840.0,20.4,3.0,1.0,4.0,3.0,0.0,0.0,2.0,1.0,3.3,3.3,1.5,4.8,68.0,54.0,117.0,0.15,0.05,0.2,0.15,0.2,0.16,0.07,0.23,0.16,0.23
Alberto Dossena,ITA,DF,Como,26.0,1998,23.0,20.0,1825.0,20.3,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.8,0.8,0.7,1.5,4.0,36.0,1.0,0.0,0.1,0.1,0.0,0.1,0.04,0.03,0.07,0.04,0.07
Issa Doumbia,CIV,MT,Venezia,21.0,2003,17.0,8.0,734.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.1,0.8,10.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.1,0.08,0.1
Anastasios Douvikas,GRE,AT,Como,25.0,1999,6.0,0.0,112.0,1.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,11.0,0.8,0.0,0.8,0.8,0.8,0.76,0.03,0.79,0.76,0.79
Artem Dovbyk,UKR,AT,Roma,27.0,1997,26.0,22.0,1985.0,22.1,11.0,2.0,13.0,9.0,2.0,2.0,0.0,0.0,11.3,9.7,2.1,11.7,20.0,14.0,151.0,0.5,0.09,0.59,0.41,0.5,0.51,0.09,0.6,0.44,0.53
Ondrej Duda,SVK,MT,Hellas Verona,30.0,1994,20.0,19.0,1701.0,18.9,1.0,2.0,3.0,1.0,0.0,0.0,10.0,1.0,0.7,0.7,2.6,3.3,13.0,72.0,16.0,0.05,0.11,0.16,0.05,0.16,0.04,0.14,0.18,0.04,0.18
Denzel Dumfries,NED,"DF,AT",Inter,28.0,1996,25.0,19.0,1761.0,19.6,6.0,2.0,8.0,6.0,0.0,0.0,4.0,0.0,5.1,5.1,2.6,7.7,45.0,45.0,155.0,0.31,0.1,0.41,0.31,0.41,0.26,0.13,0.39,0.26,0.39
Alfred Duncan,GHA,MT,Venezia,32.0,1993,15.0,12.0,938.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,1.1,1.9,11.0,52.0,12.0,0.0,0.0,0.0,0.0,0.0,0.07,0.1,0.18,0.07,0.18
Paulo Dybala,ARG,"AT,MT",Roma,31.0,1993,24.0,16.0,1417.0,15.7,6.0,3.0,9.0,3.0,3.0,3.0,2.0,0.0,6.4,4.0,5.0,9.0,41.0,79.0,122.0,0.38,0.19,0.57,0.19,0.38,0.4,0.32,0.72,0.25,0.57
Enzo Ebosse,CMR,DF,Udinese,26.0,1999,2.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Éderson,BRA,MT,Atalanta,25.0,1999,29.0,26.0,2319.0,25.8,3.0,1.0,4.0,3.0,0.0,0.0,5.0,1.0,3.0,3.0,3.7,6.7,29.0,165.0,63.0,0.12,0.04,0.16,0.12,0.16,0.11,0.15,0.26,0.11,0.26
Kingsley Ehizibue,NED,DF,Udinese,29.0,1995,27.0,24.0,2003.0,22.3,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.2,1.2,1.5,2.7,42.0,45.0,100.0,0.0,0.04,0.04,0.0,0.04,0.05,0.07,0.12,0.05,0.12
Jeff Ekhator,ITA,"AT,MT",Genoa,18.0,2006,20.0,5.0,659.0,7.3,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.3,1.3,1.0,2.3,4.0,14.0,44.0,0.14,0.14,0.27,0.14,0.27,0.18,0.13,0.31,0.18,0.31
Jurgen Ekkelenkamp,NED,MT,Udinese,24.0,2000,26.0,14.0,1440.0,16.0,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,1.6,1.6,1.1,2.6,28.0,52.0,62.0,0.19,0.12,0.31,0.19,0.31,0.1,0.07,0.16,0.1,0.16
Emmanuel Ekong,SWE,"MT,AT",Empoli,22.0,2002,15.0,0.0,186.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,8.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.05,0.1
Caleb Ekuban,GHA,AT,Genoa,31.0,1994,14.0,3.0,462.0,5.1,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,2.7,2.7,0.7,3.4,4.0,7.0,39.0,0.19,0.58,0.78,0.19,0.78,0.53,0.14,0.67,0.53,0.67
Mikael Ellertsson,ISL,"DF,MT",Venezia,23.0,2002,29.0,24.0,2023.0,22.5,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.1,1.1,0.9,2.0,30.0,31.0,76.0,0.09,0.04,0.13,0.09,0.13,0.05,0.04,0.09,0.05,0.09
